time.ofweek-gps[ms],pos.enu-e[m],pos.enu-n[m],pos.enu-u[m],pos.rmse-e[m],pos.rmse-n[m],pos.rmse-u[m],spd.horiz[m/s],spd.course[deg],ori.yaw[rad],ori.pitch[rad],ori.roll[rad],pos.flags2[-],pos.latitude[deg],pos.longitude[deg],pos.height[m],pos.svs-used[-],spd.vert[m/s],ori.flags[-],ori.svs-used[-],ori.mode[-],ori.range[m],ori.var-yaw[rad^2],ori.var-pitch[rad^2],ori.var-roll[rad^2],ori.var-range[m^2]
312321680,-1297.042,2410.457,4.295,1.2472,0.3721,0.1305,5.745,1.4019,3.6718,0.0910,-0.0781,7,49.2275633,16.5750281,329.466,7,-0.340,14,7,3,0.000,0.00046,0.00002,0.00001,0.0000
312321700,-1296.929,2410.476,4.288,1.2472,0.3721,0.1305,5.742,1.3993,3.6738,0.0904,-0.0744,7,49.2275635,16.5750297,329.459,7,-0.332,14,7,3,0.000,0.00046,0.00002,0.00001,0.0000
312321720,-1296.816,2410.496,4.282,1.2472,0.3721,0.1305,5.729,1.3947,3.6757,0.0903,-0.0714,7,49.2275637,16.5750312,329.453,7,-0.292,14,7,3,0.000,0.00046,0.00002,0.00001,0.0000
312321740,-1296.703,2410.516,4.277,1.2472,0.3721,0.1305,5.716,1.3901,3.6773,0.0897,-0.0723,7,49.2275638,16.5750328,329.448,7,-0.220,14,7,3,0.000,0.00046,0.00002,0.00001,0.0000
312321760,-1296.591,2410.537,4.273,1.2472,0.3721,0.1305,5.714,1.3884,3.6784,0.0884,-0.0726,7,49.2275640,16.5750343,329.444,7,-0.173,14,7,3,0.000,0.00046,0.00002,0.00001,0.0000
312321780,-1296.478,2410.558,4.270,1.2472,0.3721,0.1305,5.726,1.3883,3.6795,0.0871,-0.0669,7,49.2275642,16.5750358,329.440,7,-0.156,14,7,3,0.000,0.00046,0.00002,0.00001,0.0000
312321800,-1296.365,2410.579,4.267,1.2472,0.3721,0.1305,5.748,1.3865,3.6802,0.0852,-0.0546,7,49.2275644,16.5750374,329.438,7,-0.125,14,7,3,0.000,0.00046,0.00002,0.00001,0.0000
312321820,-1296.252,2410.600,4.265,1.2472,0.3721,0.1305,5.767,1.3820,3.6802,0.0814,-0.0398,7,49.2275646,16.5750389,329.436,7,-0.067,14,7,3,0.000,0.00046,0.00002,0.00001,0.0000
312321840,-1296.139,2410.622,4.264,1.2444,0.3756,0.1293,5.778,1.3767,3.6797,0.0759,-0.0283,7,49.2275648,16.5750405,329.435,7,-0.005,14,7,3,0.000,0.00046,0.00002,0.00001,0.0000
312321860,-1296.026,2410.644,4.265,1.2444,0.3756,0.1293,5.785,1.3716,3.6794,0.0696,-0.0228,7,49.2275650,16.5750421,329.435,7,0.051,14,7,3,0.000,0.00046,0.00002,0.00001,0.0000
312321880,-1295.912,2410.668,4.266,1.2444,0.3756,0.1293,5.796,1.3693,3.6796,0.0627,-0.0222,7,49.2275652,16.5750436,329.437,7,0.084,14,7,3,0.000,0.00046,0.00002,0.00001,0.0000
312321900,-1295.798,2410.691,4.268,1.2444,0.3756,0.1293,5.816,1.3705,3.6801,0.0555,-0.0201,7,49.2275654,16.5750452,329.438,7,0.072,14,7,3,0.000,0.00046,0.00002,0.00001,0.0000
312321920,-1295.684,2410.714,4.269,1.2444,0.3756,0.1293,5.834,1.3732,3.6810,0.0483,-0.0144,7,49.2275656,16.5750467,329.439,7,0.040,14,7,3,0.000,0.00046,0.00002,0.00001,0.0000
312321940,-1295.570,2410.736,4.269,1.2444,0.3756,0.1293,5.846,1.3762,3.6824,0.0418,-0.0078,7,49.2275658,16.5750483,329.440,7,-0.006,14,7,3,0.000,0.00046,0.00002,0.00001,0.0000
312321960,-1295.455,2410.759,4.269,1.2444,0.3756,0.1293,5.852,1.3790,3.6842,0.0365,-0.0028,7,49.2275660,16.5750499,329.439,7,-0.059,14,7,3,0.000,0.00046,0.00002,0.00001,0.0000
312321980,-1295.340,2410.781,4.267,1.2444,0.3756,0.1293,5.855,1.3813,3.6864,0.0324,-0.0013,7,49.2275662,16.5750515,329.438,7,-0.111,14,7,3,0.000,0.00046,0.00002,0.00001,0.0000
312322000,-1295.225,2410.803,4.264,1.2444,0.3756,0.1293,5.865,1.3839,3.6888,0.0289,-0.0014,7,49.2275664,16.5750530,329.435,7,-0.168,14,7,3,0.000,0.00046,0.00002,0.00001,0.0000
312322020,-1295.109,2410.825,4.260,1.2444,0.3756,0.1293,5.879,1.3864,3.6916,0.0258,-0.0011,7,49.2275666,16.5750546,329.431,7,-0.228,14,7,3,0.000,0.00046,0.00002,0.00001,0.0000
312322040,-1294.993,2410.846,4.255,1.2423,0.3793,0.1283,5.895,1.3886,3.6946,0.0228,0.0007,7,49.2275668,16.5750562,329.426,7,-0.284,14,7,3,0.000,0.00047,0.00002,0.00001,0.0000
312322060,-1294.877,2410.867,4.249,1.2423,0.3793,0.1283,5.906,1.3901,3.6980,0.0197,0.0030,7,49.2275670,16.5750578,329.420,7,-0.325,14,7,3,0.000,0.00047,0.00002,0.00001,0.0000
312322080,-1294.761,2410.888,4.242,1.2423,0.3793,0.1283,5.916,1.3917,3.7017,0.0165,0.0045,7,49.2275672,16.5750594,329.413,7,-0.359,14,7,3,0.000,0.00047,0.00002,0.00001,0.0000
312322100,-1294.645,2410.909,4.235,1.2423,0.3793,0.1283,5.924,1.3940,3.7055,0.0133,0.0054,7,49.2275674,16.5750610,329.405,7,-0.388,14,7,3,0.000,0.00047,0.00002,0.00001,0.0000
312322120,-1294.528,2410.930,4.227,1.2423,0.3793,0.1283,5.931,1.3967,3.7092,0.0100,0.0073,7,49.2275676,16.5750626,329.397,7,-0.408,14,7,3,0.000,0.00047,0.00002,0.00001,0.0000
312322140,-1294.411,2410.950,4.219,1.2423,0.3793,0.1283,5.936,1.3990,3.7126,0.0069,0.0112,7,49.2275677,16.5750642,329.389,7,-0.413,14,7,3,0.000,0.00047,0.00002,0.00001,0.0000
312322160,-1294.294,2410.971,4.210,1.2423,0.3793,0.1283,5.940,1.4005,3.7159,0.0042,0.0158,7,49.2275679,16.5750658,329.381,7,-0.396,14,7,3,0.000,0.00047,0.00002,0.00001,0.0000
312322180,-1294.177,2410.991,4.203,1.2423,0.3793,0.1283,5.946,1.4011,3.7190,0.0017,0.0188,7,49.2275681,16.5750674,329.373,7,-0.362,14,7,3,0.000,0.00047,0.00002,0.00001,0.0000
312322200,-1294.059,2411.011,4.196,1.2423,0.3793,0.1283,5.956,1.4015,3.7220,-0.0005,0.0213,7,49.2275683,16.5750690,329.367,7,-0.321,14,7,3,0.000,0.00047,0.00002,0.00001,0.0000
312322220,-1293.942,2411.031,4.190,1.2423,0.3793,0.1283,5.968,1.4016,3.7246,-0.0025,0.0259,7,49.2275685,16.5750707,329.360,7,-0.286,14,7,3,0.000,0.00047,0.00002,0.00001,0.0000
312322240,-1293.824,2411.051,4.185,1.2408,0.3834,0.1273,5.973,1.3997,3.7269,-0.0041,0.0319,7,49.2275686,16.5750723,329.355,7,-0.239,14,7,3,0.000,0.00047,0.00002,0.00001,0.0000
312322260,-1293.706,2411.071,4.181,1.2408,0.3834,0.1273,5.972,1.3960,3.7287,-0.0053,0.0356,7,49.2275688,16.5750739,329.351,7,-0.180,14,7,3,0.000,0.00047,0.00002,0.00001,0.0000
312322280,-1293.589,2411.092,4.178,1.2408,0.3834,0.1273,5.979,1.3923,3.7301,-0.0059,0.0385,7,49.2275690,16.5750755,329.348,7,-0.133,14,7,3,0.000,0.00047,0.00002,0.00001,0.0000
312322300,-1293.471,2411.114,4.175,1.2408,0.3834,0.1273,5.988,1.3877,3.7312,-0.0058,0.0420,7,49.2275692,16.5750771,329.346,7,-0.093,14,7,3,0.000,0.00047,0.00002,0.00001,0.0000
312322320,-1293.353,2411.136,4.174,1.2408,0.3834,0.1273,5.992,1.3817,3.7324,-0.0049,0.0449,7,49.2275694,16.5750787,329.344,7,-0.053,14,7,3,0.000,0.00047,0.00002,0.00001,0.0000
312322340,-1293.236,2411.159,4.173,1.2408,0.3834,0.1273,5.995,1.3745,3.7337,-0.0036,0.0454,7,49.2275696,16.5750804,329.344,7,-0.011,14,7,3,0.000,0.00047,0.00002,0.00001,0.0000
312322360,-1293.118,2411.183,4.174,1.2408,0.3834,0.1273,6.002,1.3671,3.7351,-0.0023,0.0437,7,49.2275698,16.5750820,329.344,7,0.025,14,7,3,0.000,0.00047,0.00002,0.00001,0.0000
312322380,-1293.000,2411.207,4.174,1.2408,0.3834,0.1273,6.017,1.3602,3.7363,-0.0016,0.0422,7,49.2275701,16.5750836,329.345,7,0.052,14,7,3,0.000,0.00047,0.00002,0.00001,0.0000
312322400,-1292.883,2411.233,4.175,1.2408,0.3834,0.1273,6.034,1.3542,3.7374,-0.0019,0.0437,7,49.2275703,16.5750852,329.346,7,0.065,14,7,3,0.000,0.00047,0.00002,0.00001,0.0000
312322420,-1292.765,2411.259,4.177,1.2408,0.3834,0.1273,6.047,1.3490,3.7384,-0.0028,0.0485,7,49.2275705,16.5750868,329.347,7,0.068,14,7,3,0.000,0.00047,0.00002,0.00001,0.0000
312322440,-1292.647,2411.286,4.178,1.2648,0.3954,0.1290,6.054,1.3448,3.7395,-0.0040,0.0551,7,49.2275708,16.5750884,329.348,7,0.060,14,7,3,0.000,0.00047,0.00002,0.00001,0.0000
312322460,-1292.529,2411.313,4.179,1.2648,0.3954,0.1290,6.056,1.3416,3.7409,-0.0051,0.0608,7,49.2275710,16.5750901,329.349,7,0.040,14,7,3,0.000,0.00047,0.00002,0.00001,0.0000
312322480,-1292.411,2411.341,4.180,1.2648,0.3954,0.1290,6.058,1.3396,3.7425,-0.0058,0.0642,7,49.2275713,16.5750917,329.350,7,0.005,14,7,3,0.000,0.00047,0.00002,0.00001,0.0000
312322500,-1292.293,2411.369,4.179,1.2648,0.3954,0.1290,6.063,1.3387,3.7444,-0.0059,0.0654,7,49.2275715,16.5750933,329.350,7,-0.042,14,7,3,0.000,0.00047,0.00002,0.00001,0.0000
312322520,-1292.175,2411.397,4.178,1.2648,0.3954,0.1290,6.066,1.3377,3.7465,-0.0052,0.0635,7,49.2275718,16.5750949,329.348,7,-0.092,14,7,3,0.000,0.00047,0.00002,0.00001,0.0000
312322540,-1292.057,2411.425,4.176,1.2648,0.3954,0.1290,6.067,1.3370,3.7488,-0.0039,0.0577,7,49.2275720,16.5750965,329.346,7,-0.147,14,7,3,0.000,0.00047,0.00002,0.00001,0.0000
312322560,-1291.939,2411.453,4.172,1.2648,0.3954,0.1290,6.068,1.3369,3.7511,-0.0020,0.0494,7,49.2275723,16.5750982,329.342,7,-0.207,14,7,3,0.000,0.00047,0.00002,0.00001,0.0000
312322580,-1291.821,2411.481,4.168,1.2648,0.3954,0.1290,6.069,1.3369,3.7535,0.0004,0.0409,7,49.2275725,16.5750998,329.338,7,-0.268,14,7,3,0.000,0.00047,0.00002,0.00001,0.0000
312322600,-1291.703,2411.509,4.162,1.2648,0.3954,0.1290,6.065,1.3362,3.7559,0.0034,0.0329,7,49.2275728,16.5751014,329.332,7,-0.320,14,7,3,0.000,0.00047,0.00002,0.00001,0.0000
312322620,-1291.585,2411.537,4.155,1.2648,0.3954,0.1290,6.058,1.3355,3.7582,0.0068,0.0260,7,49.2275730,16.5751030,329.325,7,-0.363,14,7,3,0.000,0.00047,0.00002,0.00001,0.0000
312322640,-1291.467,2411.565,4.147,1.2648,0.3954,0.1290,6.046,1.3345,3.7603,0.0106,0.0217,7,49.2275733,16.5751046,329.317,7,-0.396,14,7,3,0.000,0.00047,0.00002,0.00001,0.0000
312322660,-1291.350,2411.594,4.139,1.2648,0.3954,0.1290,6.024,1.3318,3.7619,0.0146,0.0176,7,49.2275735,16.5751062,329.309,7,-0.402,14,7,3,0.000,0.00047,0.00002,0.00001,0.0000
312322680,-1291.233,2411.622,4.131,1.3039,0.4125,0.1322,6.004,1.3281,3.7628,0.0191,0.0092,7,49.2275738,16.5751078,329.301,7,-0.390,14,7,3,0.000,0.00048,0.00002,0.00001,0.0000
312322700,-1291.116,2411.651,4.124,1.3039,0.4125,0.1322,5.998,1.3255,3.7633,0.0241,-0.0012,7,49.2275741,16.5751094,329.294,7,-0.382,14,7,3,0.000,0.00048,0.00002,0.00001,0.0000
312322720,-1291.000,2411.681,4.116,1.3039,0.4125,0.1322,6.008,1.3238,3.7635,0.0296,-0.0085,7,49.2275743,16.5751110,329.286,7,-0.375,14,7,3,0.000,0.00048,0.00002,0.00001,0.0000
312322740,-1290.883,2411.710,4.109,1.3039,0.4125,0.1322,6.022,1.3216,3.7632,0.0352,-0.0090,7,49.2275746,16.5751126,329.279,7,-0.353,14,7,3,0.000,0.00048,0.00002,0.00001,0.0000
312322760,-1290.767,2411.740,4.102,1.3039,0.4125,0.1322,6.032,1.3171,3.7623,0.0401,-0.0047,7,49.2275749,16.5751142,329.272,7,-0.289,14,7,3,0.000,0.00048,0.00002,0.00001,0.0000
312322780,-1290.650,2411.771,4.097,1.3039,0.4125,0.1322,6.044,1.3131,3.7607,0.0441,0.0028,7,49.2275751,16.5751159,329.267,7,-0.221,14,7,3,0.000,0.00048,0.00002,0.00001,0.0000
312322800,-1290.533,2411.802,4.093,1.3039,0.4125,0.1322,6.063,1.3091,3.7588,0.0476,0.0132,7,49.2275754,16.5751175,329.263,7,-0.163,14,7,3,0.000,0.00048,0.00002,0.00001,0.0000
312322820,-1290.415,2411.833,4.091,1.3039,0.4125,0.1322,6.090,1.3038,3.7559,0.0500,0.0236,7,49.2275757,16.5751191,329.260,7,-0.104,14,7,3,0.000,0.00048,0.00002,0.00001,0.0000
312322840,-1290.298,2411.866,4.089,1.3439,0.4302,0.1355,6.116,1.2981,3.7521,0.0510,0.0299,7,49.2275760,16.5751207,329.259,8,-0.041,14,8,3,0.000,0.00048,0.00002,0.00001,0.0000
312322860,-1290.180,2411.899,4.089,1.3439,0.4302,0.1355,6.144,1.2943,3.7480,0.0509,0.0327,7,49.2275763,16.5751223,329.259,8,0.005,14,8,3,0.000,0.00048,0.00002,0.00001,0.0000
312322880,-1290.061,2411.933,4.089,1.3439,0.4302,0.1355,6.173,1.2919,3.7442,0.0504,0.0349,7,49.2275766,16.5751239,329.259,8,0.042,14,8,3,0.000,0.00048,0.00002,0.00001,0.0000
312322900,-1289.942,2411.967,4.090,1.3439,0.4302,0.1355,6.194,1.2902,3.7412,0.0491,0.0375,7,49.2275769,16.5751256,329.260,8,0.075,14,8,3,0.000,0.00048,0.00002,0.00001,0.0000
312322920,-1289.823,2412.001,4.092,1.3439,0.4302,0.1355,6.206,1.2895,3.7389,0.0471,0.0400,7,49.2275772,16.5751272,329.262,8,0.095,14,8,3,0.000,0.00048,0.00002,0.00001,0.0000
312322940,-1289.704,2412.036,4.094,1.3439,0.4302,0.1355,6.210,1.2896,3.7373,0.0446,0.0406,7,49.2275775,16.5751288,329.264,8,0.101,14,8,3,0.000,0.00048,0.00002,0.00001,0.0000
312322960,-1289.585,2412.070,4.096,1.3439,0.4302,0.1355,6.211,1.2903,3.7364,0.0421,0.0385,7,49.2275778,16.5751305,329.266,8,0.090,14,8,3,0.000,0.00048,0.00002,0.00001,0.0000
312322980,-1289.465,2412.104,4.098,1.3439,0.4302,0.1355,6.211,1.2919,3.7365,0.0399,0.0332,7,49.2275781,16.5751321,329.268,8,0.060,14,8,3,0.000,0.00048,0.00002,0.00001,0.0000
312323000,-1289.346,2412.139,4.098,1.3439,0.4302,0.1355,6.216,1.2944,3.7372,0.0380,0.0266,7,49.2275784,16.5751338,329.268,8,0.009,14,8,3,0.000,0.00048,0.00002,0.00001,0.0000
312323020,-1289.226,2412.172,4.098,1.3439,0.4302,0.1355,6.225,1.2970,3.7386,0.0365,0.0210,7,49.2275787,16.5751354,329.268,8,-0.055,14,8,3,0.000,0.00048,0.00002,0.00001,0.0000
312323040,-1289.106,2412.206,4.096,1.3439,0.4302,0.1355,6.233,1.2982,3.7405,0.0354,0.0153,7,49.2275790,16.5751370,329.266,8,-0.116,14,8,3,0.000,0.00048,0.00002,0.00001,0.0000
312323060,-1288.986,2412.239,4.093,1.3847,0.4486,0.1388,6.241,1.2990,3.7428,0.0347,0.0086,7,49.2275793,16.5751387,329.263,8,-0.179,14,8,3,0.000,0.00048,0.00002,0.00001,0.0000
312323080,-1288.866,2412.273,4.089,1.3847,0.4486,0.1388,6.251,1.2994,3.7453,0.0345,0.0017,7,49.2275796,16.5751403,329.259,8,-0.240,14,8,3,0.000,0.00048,0.00002,0.00001,0.0000
312323100,-1288.745,2412.306,4.084,1.3847,0.4486,0.1388,6.262,1.2999,3.7479,0.0346,-0.0039,7,49.2275799,16.5751420,329.254,8,-0.295,14,8,3,0.000,0.00048,0.00002,0.00001,0.0000
312323120,-1288.624,2412.340,4.077,1.3847,0.4486,0.1388,6.273,1.3002,3.7506,0.0351,-0.0059,7,49.2275803,16.5751437,329.247,8,-0.344,14,8,3,0.000,0.00048,0.00002,0.00001,0.0000
312323140,-1288.503,2412.373,4.070,1.3847,0.4486,0.1388,6.278,1.3001,3.7533,0.0362,-0.0047,7,49.2275806,16.5751453,329.240,8,-0.376,14,8,3,0.000,0.00048,0.00002,0.00001,0.0000
312323160,-1288.382,2412.407,4.063,1.3847,0.4486,0.1388,6.280,1.2999,3.7559,0.0381,-0.0022,7,49.2275809,16.5751470,329.232,8,-0.394,14,8,3,0.000,0.00048,0.00002,0.00001,0.0000
312323180,-1288.261,2412.441,4.055,1.3847,0.4486,0.1388,6.281,1.2994,3.7586,0.0406,0.0004,7,49.2275812,16.5751486,329.224,8,-0.401,14,8,3,0.000,0.00048,0.00002,0.00001,0.0000
312323200,-1288.140,2412.474,4.047,1.3847,0.4486,0.1388,6.287,1.2991,3.7614,0.0438,0.0042,7,49.2275815,16.5751503,329.216,8,-0.400,14,8,3,0.000,0.00048,0.00002,0.00001,0.0000
312323220,-1288.019,2412.508,4.039,1.3847,0.4486,0.1388,6.299,1.2984,3.7645,0.0472,0.0099,7,49.2275818,16.5751520,329.208,8,-0.390,14,8,3,0.000,0.00048,0.00002,0.00001,0.0000
312323240,-1287.897,2412.542,4.031,1.4261,0.4676,0.1422,6.318,1.2972,3.7682,0.0511,0.0188,7,49.2275821,16.5751536,329.201,8,-0.377,14,8,3,0.000,0.00048,0.00002,0.00001,0.0000
312323260,-1287.776,2412.576,4.024,1.4261,0.4676,0.1422,6.335,1.2947,3.7729,0.0554,0.0291,7,49.2275824,16.5751553,329.193,8,-0.348,14,8,3,0.000,0.00048,0.00002,0.00001,0.0000
312323280,-1287.654,2412.611,4.017,1.4261,0.4676,0.1422,6.351,1.2906,3.7787,0.0600,0.0389,7,49.2275827,16.5751570,329.187,8,-0.299,14,8,3,0.000,0.00048,0.00002,0.00001,0.0000
312323300,-1287.531,2412.647,4.012,1.4261,0.4676,0.1422,6.366,1.2860,3.7853,0.0644,0.0486,7,49.2275830,16.5751587,329.182,8,-0.244,14,8,3,0.000,0.00048,0.00002,0.00001,0.0000
312323320,-1287.409,2412.683,4.008,1.4261,0.4676,0.1422,6.376,1.2807,3.7921,0.0680,0.0585,7,49.2275833,16.5751603,329.177,8,-0.185,14,8,3,0.000,0.00048,0.00002,0.00001,0.0000
312323340,-1287.287,2412.720,4.005,1.4261,0.4676,0.1422,6.383,1.2743,3.7986,0.0706,0.0662,7,49.2275837,16.5751620,329.174,8,-0.118,14,8,3,0.000,0.00048,0.00002,0.00001,0.0000
312323360,-1287.165,2412.757,4.003,1.4261,0.4676,0.1422,6.397,1.2674,3.8047,0.0716,0.0709,7,49.2275840,16.5751637,329.172,8,-0.055,14,8,3,0.000,0.00048,0.00002,0.00001,0.0000
312323380,-1287.043,2412.796,4.002,1.4261,0.4676,0.1422,6.418,1.2607,3.8104,0.0707,0.0734,7,49.2275844,16.5751654,329.172,8,-0.003,14,8,3,0.000,0.00048,0.00002,0.00001,0.0000
312323400,-1286.920,2412.836,4.002,1.4261,0.4676,0.1422,6.441,1.2547,3.8157,0.0680,0.0751,7,49.2275847,16.5751670,329.172,8,0.031,14,8,3,0.000,0.00048,0.00002,0.00001,0.0000
312323420,-1286.798,2412.876,4.003,1.4261,0.4676,0.1422,6.461,1.2501,3.8207,0.0640,0.0778,7,49.2275851,16.5751687,329.173,8,0.045,14,8,3,0.000,0.00048,0.00002,0.00001,0.0000
312323440,-1286.675,2412.917,4.004,1.4684,0.4871,0.1456,6.473,1.2466,3.8254,0.0593,0.0815,7,49.2275854,16.5751704,329.174,8,0.043,14,8,3,0.000,0.00049,0.00002,0.00001,0.0000
312323460,-1286.552,2412.958,4.005,1.4684,0.4871,0.1456,6.477,1.2443,3.8297,0.0545,0.0848,7,49.2275858,16.5751721,329.175,8,0.030,14,8,3,0.000,0.00049,0.00002,0.00001,0.0000
312323480,-1286.430,2413.000,4.005,1.4684,0.4871,0.1456,6.473,1.2428,3.8338,0.0503,0.0859,7,49.2275862,16.5751738,329.175,8,0.002,14,8,3,0.000,0.00049,0.00002,0.00001,0.0000
312323500,-1286.307,2413.042,4.005,1.4684,0.4871,0.1456,6.468,1.2419,3.8376,0.0468,0.0842,7,49.2275866,16.5751755,329.175,8,-0.040,14,8,3,0.000,0.00049,0.00002,0.00001,0.0000
312323520,-1286.185,2413.083,4.004,1.4684,0.4871,0.1456,6.465,1.2422,3.8412,0.0444,0.0802,7,49.2275869,16.5751771,329.173,8,-0.094,14,8,3,0.000,0.00049,0.00002,0.00001,0.0000
312323540,-1286.062,2413.125,4.001,1.4684,0.4871,0.1456,6.465,1.2435,3.8446,0.0430,0.0761,7,49.2275873,16.5751788,329.171,8,-0.162,14,8,3,0.000,0.00049,0.00002,0.00001,0.0000
312323560,-1285.940,2413.166,3.997,1.4684,0.4871,0.1456,6.469,1.2452,3.8477,0.0427,0.0737,7,49.2275877,16.5751805,329.167,8,-0.236,14,8,3,0.000,0.00049,0.00002,0.00001,0.0000
312323580,-1285.817,2413.208,3.992,1.4684,0.4871,0.1456,6.470,1.2457,3.8506,0.0435,0.0727,7,49.2275881,16.5751822,329.161,8,-0.302,14,8,3,0.000,0.00049,0.00002,0.00001,0.0000
312323600,-1285.695,2413.249,3.985,1.4684,0.4871,0.1456,6.470,1.2448,3.8533,0.0450,0.0713,7,49.2275884,16.5751839,329.155,8,-0.356,14,8,3,0.000,0.00049,0.00002,0.00001,0.0000
312323620,-1285.572,2413.290,3.978,1.4684,0.4871,0.1456,6.468,1.2430,3.8556,0.0469,0.0681,7,49.2275888,16.5751856,329.147,8,-0.397,14,8,3,0.000,0.00049,0.00002,0.00001,0.0000
312323640,-1285.450,2413.332,3.970,1.4684,0.4871,0.1456,6.465,1.2409,3.8578,0.0492,0.0638,7,49.2275892,16.5751872,329.139,8,-0.429,14,8,3,0.000,0.00049,0.00002,0.00001,0.0000
312323660,-1285.327,2413.374,3.961,1.4684,0.4871,0.1456,6.461,1.2390,3.8596,0.0517,0.0608,7,49.2275896,16.5751889,329.130,8,-0.454,14,8,3,0.000,0.00049,0.00002,0.00001,0.0000
312323680,-1285.205,2413.416,3.952,1.5115,0.5073,0.1492,6.450,1.2359,3.8611,0.0543,0.0593,7,49.2275899,16.5751906,329.121,8,-0.465,14,8,3,0.000,0.00049,0.00002,0.00001,0.0000
312323700,-1285.084,2413.459,3.942,1.5115,0.5073,0.1492,6.434,1.2322,3.8621,0.0571,0.0560,7,49.2275903,16.5751923,329.112,8,-0.463,14,8,3,0.000,0.00049,0.00002,0.00001,0.0000
312323720,-1284.963,2413.502,3.933,1.5115,0.5073,0.1492,6.419,1.2287,3.8627,0.0601,0.0494,7,49.2275907,16.5751939,329.103,8,-0.456,14,8,3,0.000,0.00049,0.00002,0.00001,0.0000
312323740,-1284.842,2413.545,3.924,1.5115,0.5073,0.1492,6.412,1.2263,3.8631,0.0635,0.0414,7,49.2275911,16.5751956,329.094,8,-0.450,14,8,3,0.000,0.00049,0.00002,0.00001,0.0000
312323760,-1284.721,2413.588,3.915,1.5115,0.5073,0.1492,6.416,1.2250,3.8636,0.0671,0.0359,7,49.2275915,16.5751972,329.085,8,-0.445,14,8,3,0.000,0.00049,0.00002,0.00001,0.0000
312323780,-1284.600,2413.632,3.906,1.5115,0.5073,0.1492,6.428,1.2244,3.8642,0.0708,0.0374,7,49.2275919,16.5751989,329.076,8,-0.433,14,8,3,0.000,0.00049,0.00002,0.00001,0.0000
312323800,-1284.479,2413.676,3.898,1.5115,0.5073,0.1492,6.436,1.2209,3.8646,0.0743,0.0442,7,49.2275923,16.5752006,329.067,8,-0.390,14,8,3,0.000,0.00049,0.00002,0.00001,0.0000
312323820,-1284.358,2413.720,3.891,1.5115,0.5073,0.1492,6.438,1.2141,3.8648,0.0774,0.0501,7,49.2275927,16.5752022,329.060,8,-0.308,14,8,3,0.000,0.00049,0.00002,0.00001,0.0000
312323840,-1284.238,2413.765,3.886,1.5115,0.5073,0.1492,6.437,1.2074,3.8647,0.0800,0.0525,7,49.2275931,16.5752039,329.055,7,-0.223,14,7,3,0.000,0.00049,0.00002,0.00001,0.0000
312323860,-1284.118,2413.811,3.882,1.5115,0.5073,0.1492,6.439,1.2030,3.8644,0.0825,0.0538,7,49.2275935,16.5752055,329.051,7,-0.161,14,7,3,0.000,0.00049,0.00002,0.00001,0.0000
312323880,-1283.997,2413.858,3.879,1.5553,0.5282,0.1527,6.455,1.2005,3.8638,0.0843,0.0579,7,49.2275939,16.5752072,329.048,7,-0.123,14,7,3,0.000,0.00049,0.00002,0.00001,0.0000
312323900,-1283.877,2413.905,3.877,1.5553,0.5282,0.1527,6.484,1.1985,3.8626,0.0852,0.0678,7,49.2275943,16.5752088,329.046,7,-0.106,14,7,3,0.000,0.00049,0.00002,0.00001,0.0000
312323920,-1283.756,2413.952,3.875,1.5553,0.5282,0.1527,6.512,1.1944,3.8609,0.0851,0.0796,7,49.2275948,16.5752105,329.044,7,-0.080,14,7,3,0.000,0.00049,0.00002,0.00001,0.0000
312323940,-1283.635,2414.001,3.873,1.5553,0.5282,0.1527,6.535,1.1886,3.8592,0.0843,0.0874,7,49.2275952,16.5752121,329.043,7,-0.047,14,7,3,0.000,0.00049,0.00002,0.00001,0.0000
312323960,-1283.513,2414.050,3.873,1.5553,0.5282,0.1527,6.553,1.1833,3.8579,0.0831,0.0904,7,49.2275956,16.5752138,329.042,7,-0.014,14,7,3,0.000,0.00049,0.00002,0.00001,0.0000
312323980,-1283.392,2414.100,3.873,1.5553,0.5282,0.1527,6.566,1.1797,3.8571,0.0813,0.0916,7,49.2275961,16.5752155,329.042,7,0.008,14,7,3,0.000,0.00049,0.00002,0.00001,0.0000
312324000,-1283.271,2414.150,3.873,1.5553,0.5282,0.1527,6.579,1.1787,3.8569,0.0789,0.0954,7,49.2275965,16.5752171,329.042,7,0.008,14,7,3,0.000,0.00049,0.00002,0.00001,0.0000
312324020,-1283.149,2414.200,3.873,1.5553,0.5282,0.1527,6.586,1.1781,3.8570,0.0762,0.1027,7,49.2275970,16.5752188,329.042,7,-0.006,14,7,3,0.000,0.00049,0.00002,0.00001,0.0000
312324040,-1283.027,2414.250,3.873,1.5553,0.5282,0.1527,6.586,1.1769,3.8575,0.0735,0.1086,7,49.2275974,16.5752205,329.042,7,-0.024,14,7,3,0.000,0.00049,0.00002,0.00001,0.0000
312324060,-1282.906,2414.301,3.872,1.5553,0.5282,0.1527,6.583,1.1761,3.8583,0.0713,0.1095,7,49.2275979,16.5752222,329.041,7,-0.054,14,7,3,0.000,0.00049,0.00002,0.00001,0.0000
312324080,-1282.784,2414.352,3.871,1.6001,0.5498,0.1563,6.583,1.1770,3.8596,0.0698,0.1066,7,49.2275984,16.5752238,329.040,7,-0.105,14,7,3,0.000,0.00050,0.00002,0.00001,0.0000
