time.ofweek-gps[ms],pos.enu-e[m],pos.enu-n[m],pos.enu-u[m],pos.rmse-e[m],pos.rmse-n[m],pos.rmse-u[m],spd.horiz[m/s],spd.course[deg],ori.yaw[rad],ori.pitch[rad],ori.roll[rad],pos.flags2[-],pos.latitude[deg],pos.longitude[deg],pos.height[m],pos.svs-used[-],spd.vert[m/s],ori.flags[-],ori.svs-used[-],ori.mode[-],ori.range[m],ori.var-yaw[rad^2],ori.var-pitch[rad^2],ori.var-roll[rad^2],ori.var-range[m^2]
312353960,NaN,NaN,NaN,0.0073,0.0186,0.0240,1.717,1.7429,4.3453,0.1417,0.0000,7,49.2274035,16.5748470,329.809,9,0.029,22,9,3,0.999,0.00023,0.00045,0.00000,0.0001
312353980,NaN,NaN,NaN,0.0073,0.0186,0.0240,1.893,1.6731,4.3481,0.1368,0.0000,7,49.2274035,16.5748474,329.804,9,-0.231,22,9,3,0.994,0.00025,0.00048,0.00000,0.0001
312354000,NaN,NaN,NaN,0.0076,0.0190,0.0249,1.748,1.7213,4.3425,0.1406,0.0000,7,49.2274035,16.5748479,329.801,9,-0.026,22,9,3,0.993,0.00020,0.00040,0.00000,0.0001
312354020,NaN,NaN,NaN,0.0076,0.0190,0.0249,1.970,1.7375,4.3306,0.1343,0.0000,7,49.2274034,16.5748484,329.796,9,-0.266,22,9,3,0.988,0.00020,0.00040,0.00000,0.0001
312354040,NaN,NaN,NaN,0.0076,0.0190,0.0249,1.665,1.6173,4.3345,0.1351,0.0000,7,49.2274034,16.5748489,329.790,9,-0.165,22,9,3,0.989,0.00020,0.00040,0.00000,0.0001
312354060,NaN,NaN,NaN,0.0076,0.0190,0.0249,1.623,1.7250,4.3368,0.1330,0.0000,7,49.2274034,16.5748493,329.780,9,-0.384,22,9,3,0.993,0.00020,0.00040,0.00000,0.0001
312354080,NaN,NaN,NaN,0.0076,0.0190,0.0249,1.581,1.8751,4.3423,0.1214,0.0000,7,49.2274033,16.5748498,329.766,9,-0.432,22,9,3,0.999,0.00020,0.00040,0.00000,0.0001
312354100,NaN,NaN,NaN,0.0076,0.0190,0.0249,1.697,1.7028,4.3483,0.1310,0.0000,7,49.2274033,16.5748502,329.753,9,-0.225,22,9,3,0.995,0.00019,0.00038,0.00000,0.0001
312354120,NaN,NaN,NaN,0.0076,0.0190,0.0249,1.665,1.5937,4.3514,0.1331,0.0000,7,49.2274032,16.5748507,329.750,9,-0.439,22,9,3,0.993,0.00021,0.00041,0.00000,0.0001
312354140,NaN,NaN,NaN,0.0076,0.0190,0.0249,1.874,1.7505,4.3484,0.1395,0.0000,7,49.2274032,16.5748512,329.753,9,-0.508,22,9,3,0.989,0.00029,0.00056,0.00000,0.0001
312354160,NaN,NaN,NaN,0.0076,0.0190,0.0249,1.781,1.7087,4.3477,0.1337,0.0000,7,49.2274031,16.5748517,329.747,9,-0.679,22,9,3,0.992,0.00031,0.00061,0.00000,0.0001
312354180,NaN,NaN,NaN,0.0076,0.0190,0.0249,1.800,1.7500,4.3445,0.1277,0.0000,7,49.2274031,16.5748521,329.725,9,-0.406,22,9,3,0.995,0.00025,0.00050,0.00000,0.0001
312354200,NaN,NaN,NaN,0.0076,0.0190,0.0249,1.705,1.6909,4.3503,0.1237,0.0000,7,49.2274030,16.5748526,329.735,9,-0.085,22,9,3,0.994,0.00027,0.00054,0.00000,0.0001
312354220,NaN,NaN,NaN,0.0076,0.0190,0.0249,1.726,1.7342,4.3560,0.1289,0.0000,7,49.2274030,16.5748531,329.737,9,0.041,22,9,3,0.992,0.00031,0.00061,0.00000,0.0001
312354240,NaN,NaN,NaN,0.0076,0.0190,0.0249,1.774,1.5014,4.3538,0.1285,0.0000,7,49.2274030,16.5748536,329.726,9,0.333,22,9,3,0.993,0.00030,0.00060,0.00000,0.0001
312354260,NaN,NaN,NaN,0.0076,0.0190,0.0249,1.785,1.5768,4.3473,0.1243,0.0000,7,49.2274030,16.5748541,329.725,9,-0.031,22,9,3,0.994,0.00027,0.00054,0.00000,0.0001
312354280,NaN,NaN,NaN,0.0076,0.0190,0.0249,1.951,1.6969,4.3355,0.1269,0.0000,7,49.2274029,16.5748546,329.730,9,0.299,22,9,3,0.990,0.00019,0.00032,0.00000,0.0001
312354300,NaN,NaN,NaN,0.0076,0.0190,0.0249,1.797,1.6573,4.3439,0.1364,0.0000,7,49.2274029,16.5748552,329.752,9,0.254,22,9,3,0.994,0.00023,0.00046,0.00000,0.0001
312354320,NaN,NaN,NaN,0.0076,0.0190,0.0249,1.851,1.7092,4.3400,0.1511,0.0000,7,49.2274029,16.5748557,329.773,9,0.579,22,9,3,0.991,0.00023,0.00045,0.00000,0.0001
312354340,NaN,NaN,NaN,0.0076,0.0190,0.0249,1.787,1.7106,4.3355,0.1597,0.0000,7,49.2274029,16.5748562,329.793,9,0.528,22,9,3,0.988,0.00021,0.00040,0.00000,0.0001
312354360,NaN,NaN,NaN,0.0076,0.0190,0.0249,1.794,1.5689,4.3321,0.1730,0.0000,7,49.2274029,16.5748567,329.804,9,0.751,22,9,3,0.987,0.00023,0.00045,0.00000,0.0001
312354380,NaN,NaN,NaN,0.0076,0.0190,0.0249,1.766,1.7313,4.3428,0.1704,0.0000,7,49.2274028,16.5748572,329.803,9,0.153,22,9,3,0.991,0.00020,0.00032,0.00000,0.0001
312354400,NaN,NaN,NaN,0.0076,0.0190,0.0249,1.820,1.6659,4.3434,0.1602,0.0000,7,49.2274028,16.5748576,329.797,9,0.154,22,9,3,0.996,0.00023,0.00042,0.00000,0.0001
312354420,NaN,NaN,NaN,0.0076,0.0190,0.0249,1.626,1.7611,4.3368,0.1607,0.0000,7,49.2274027,16.5748581,329.792,9,-0.228,22,9,3,0.995,0.00026,0.00048,0.00000,0.0001
312354440,NaN,NaN,NaN,0.0076,0.0190,0.0249,1.695,1.6703,4.3343,0.1679,0.0000,7,49.2274027,16.5748585,329.797,9,0.170,22,9,3,0.994,0.00021,0.00039,0.00000,0.0001
312354460,NaN,NaN,NaN,0.0076,0.0190,0.0249,1.759,1.6405,4.3136,0.1838,0.0000,7,49.2274027,16.5748590,329.798,9,0.263,22,9,3,0.989,0.00020,0.00036,0.00000,0.0001
312354480,NaN,NaN,NaN,0.0076,0.0190,0.0249,1.816,1.6682,4.3236,0.1737,0.0000,7,49.2274027,16.5748595,329.796,9,-0.085,22,9,3,1.000,0.00025,0.00047,0.00000,0.0001
312354500,NaN,NaN,NaN,0.0076,0.0190,0.0249,1.848,1.6201,4.3274,0.1676,0.0000,7,49.2274026,16.5748600,329.781,9,-0.052,22,9,3,0.996,0.00027,0.00053,0.00000,0.0001
312354520,NaN,NaN,NaN,0.0076,0.0190,0.0249,1.885,1.5420,4.3243,0.1679,0.0000,7,49.2274027,16.5748605,329.775,9,-0.267,22,9,3,0.991,0.00026,0.00051,0.00000,0.0001
312354540,NaN,NaN,NaN,0.0076,0.0190,0.0249,1.683,1.7483,4.3181,0.1652,0.0000,7,49.2274027,16.5748610,329.763,9,-0.634,22,9,3,0.992,0.00030,0.00060,0.00000,0.0001
312354560,NaN,NaN,NaN,0.0076,0.0190,0.0249,1.964,1.5569,4.2973,0.1619,0.0000,7,49.2274027,16.5748615,329.763,9,-0.038,22,9,3,0.989,0.00021,0.00034,0.00000,0.0001
312354580,NaN,NaN,NaN,0.0076,0.0190,0.0249,1.840,1.3901,4.3072,0.1649,0.0000,7,49.2274027,16.5748620,329.761,9,-0.331,22,9,3,0.990,0.00019,0.00037,0.00000,0.0001
312354600,NaN,NaN,NaN,0.0076,0.0190,0.0249,1.865,1.5913,4.3180,0.1608,0.0000,7,49.2274027,16.5748624,329.756,9,0.096,22,9,3,0.989,0.00020,0.00037,0.00000,0.0001
312354620,NaN,NaN,NaN,0.0076,0.0190,0.0249,1.768,1.6040,4.3311,0.1519,0.0000,7,49.2274027,16.5748629,329.748,9,-0.297,22,9,3,0.990,0.00027,0.00054,0.00000,0.0001
312354640,NaN,NaN,NaN,0.0076,0.0190,0.0249,1.655,1.6721,4.3286,0.1489,0.0000,7,49.2274027,16.5748634,329.735,9,-0.483,22,9,3,0.992,0.00028,0.00055,0.00000,0.0001
312354660,NaN,NaN,NaN,0.0076,0.0190,0.0249,1.609,1.5744,4.3302,0.1455,0.0000,7,49.2274027,16.5748638,329.732,9,-0.127,22,9,3,0.998,0.00027,0.00053,0.00000,0.0001
312354680,NaN,NaN,NaN,0.0076,0.0190,0.0249,1.542,1.5624,4.3323,0.1364,0.0000,7,49.2274027,16.5748643,329.735,9,-0.049,22,9,3,0.998,0.00030,0.00060,0.00000,0.0001
312354700,NaN,NaN,NaN,0.0076,0.0190,0.0249,1.843,1.5823,4.3176,0.1362,0.0000,7,49.2274027,16.5748648,329.725,9,0.006,22,9,3,0.988,0.00025,0.00037,0.00000,0.0001
312354720,NaN,NaN,NaN,0.0076,0.0190,0.0249,1.812,1.6249,4.3110,0.1370,0.0000,7,49.2274027,16.5748652,329.728,9,-0.030,22,9,3,0.986,0.00023,0.00045,0.00000,0.0001
312354740,NaN,NaN,NaN,0.0076,0.0190,0.0249,1.562,1.6495,4.3123,0.1429,0.0000,7,49.2274027,16.5748657,329.730,9,0.045,22,9,3,0.990,0.00023,0.00044,0.00000,0.0001
312354760,NaN,NaN,NaN,0.0076,0.0190,0.0249,1.790,1.5667,4.3194,0.1400,0.0000,7,49.2274027,16.5748662,329.737,9,0.325,22,9,3,0.994,0.00027,0.00055,0.00000,0.0001
312354780,NaN,NaN,NaN,0.0076,0.0190,0.0249,1.610,1.5001,4.3212,0.1420,0.0000,7,49.2274027,16.5748666,329.742,9,0.274,22,9,3,0.994,0.00024,0.00047,0.00000,0.0001
312354800,NaN,NaN,NaN,0.0080,0.0204,0.0263,1.764,1.5489,4.3156,0.1437,0.0000,7,49.2274027,16.5748671,329.750,9,-0.116,22,9,3,0.995,0.00023,0.00046,0.00000,0.0001
312354820,NaN,NaN,NaN,0.0080,0.0204,0.0263,1.664,1.7394,4.3141,0.1525,0.0000,7,49.2274026,16.5748676,329.772,9,0.688,22,9,3,0.995,0.00027,0.00053,0.00000,0.0001
312354840,NaN,NaN,NaN,0.0080,0.0204,0.0263,1.683,1.6642,4.3164,0.1536,0.0000,7,49.2274026,16.5748680,329.776,9,0.136,22,9,3,0.990,0.00028,0.00056,0.00000,0.0001
312354860,NaN,NaN,NaN,0.0080,0.0204,0.0263,1.645,1.5875,4.3146,0.1532,0.0000,7,49.2274026,16.5748685,329.775,9,0.093,22,9,3,0.989,0.00025,0.00050,0.00000,0.0001
312354880,NaN,NaN,NaN,0.0080,0.0204,0.0263,1.595,1.6293,4.3116,0.1482,0.0000,7,49.2274026,16.5748689,329.774,9,-0.112,22,9,3,0.992,0.00023,0.00046,0.00000,0.0001
312354900,NaN,NaN,NaN,0.0080,0.0204,0.0263,1.733,1.5297,4.3127,0.1498,0.0000,7,49.2274026,16.5748694,329.775,9,-0.050,22,9,3,0.990,0.00022,0.00043,0.00000,0.0001
312354920,NaN,NaN,NaN,0.0080,0.0204,0.0263,1.627,1.8450,4.3130,0.1520,0.0000,7,49.2274026,16.5748698,329.771,9,-0.206,22,9,3,0.990,0.00022,0.00043,0.00000,0.0001
312354940,NaN,NaN,NaN,0.0080,0.0204,0.0263,1.696,1.5583,4.3083,0.1494,0.0000,7,49.2274025,16.5748703,329.764,9,0.196,22,9,3,0.992,0.00023,0.00045,0.00000,0.0001
312354960,NaN,NaN,NaN,0.0080,0.0204,0.0263,1.619,1.6999,4.3031,0.1493,0.0000,7,49.2274025,16.5748707,329.744,9,-0.751,22,9,3,0.992,0.00030,0.00060,0.00000,0.0001
312354980,NaN,NaN,NaN,0.0080,0.0204,0.0263,1.552,1.6200,4.3010,0.1424,0.0000,7,49.2274025,16.5748711,329.732,9,-0.802,22,9,3,0.991,0.00028,0.00058,0.00000,0.0001
312355000,NaN,NaN,NaN,0.0083,0.0208,0.0272,1.670,1.5407,4.3053,0.1434,0.0000,7,49.2274025,16.5748716,329.729,9,-0.002,22,9,3,0.990,0.00023,0.00047,0.00000,0.0001
312355020,NaN,NaN,NaN,0.0083,0.0208,0.0272,1.715,1.6040,4.3036,0.1410,0.0000,7,49.2274025,16.5748720,329.725,9,-0.289,22,9,3,0.989,0.00023,0.00047,0.00000,0.0001
312355040,NaN,NaN,NaN,0.0083,0.0208,0.0272,1.637,1.5452,4.3012,0.1319,0.0000,7,49.2274025,16.5748725,329.711,9,-0.405,22,9,3,0.992,0.00023,0.00047,0.00000,0.0001
312355060,NaN,NaN,NaN,0.0083,0.0208,0.0272,1.605,1.7159,4.3010,0.1237,0.0000,7,49.2274024,16.5748729,329.696,9,-0.675,22,9,3,0.992,0.00023,0.00047,0.00000,0.0001
312355080,NaN,NaN,NaN,0.0083,0.0208,0.0272,1.602,1.5375,4.3051,0.1179,0.0000,7,49.2274025,16.5748733,329.683,9,-0.615,22,9,3,0.989,0.00023,0.00048,0.00000,0.0001
312355100,NaN,NaN,NaN,0.0083,0.0208,0.0272,1.632,1.5505,4.3038,0.1114,0.0000,7,49.2274025,16.5748738,329.682,9,-0.062,22,9,3,0.992,0.00022,0.00047,0.00000,0.0001
312355120,NaN,NaN,NaN,0.0083,0.0208,0.0272,1.682,1.6275,4.2964,0.1093,0.0000,7,49.2274025,16.5748743,329.685,9,0.198,22,9,3,0.993,0.00024,0.00050,0.00000,0.0001
312355140,NaN,NaN,NaN,0.0083,0.0208,0.0272,1.761,1.6135,4.2894,0.1062,0.0000,7,49.2274024,16.5748746,329.667,9,0.086,22,9,3,0.995,0.00021,0.00044,0.00000,0.0001
312355160,NaN,NaN,NaN,0.0083,0.0208,0.0272,1.614,1.6819,4.2860,0.1086,0.0000,7,49.2274024,16.5748752,329.682,9,-0.080,22,9,3,0.996,0.00019,0.00039,0.00000,0.0001
312355180,NaN,NaN,NaN,0.0083,0.0208,0.0272,1.632,1.4351,4.2876,0.1143,0.0000,7,49.2274024,16.5748756,329.682,9,0.191,22,9,3,0.996,0.00019,0.00039,0.00000,0.0001
312355200,NaN,NaN,NaN,0.0083,0.0208,0.0272,1.619,1.5706,4.2849,0.1084,0.0000,7,49.2274024,16.5748761,329.675,9,-0.006,22,9,3,0.995,0.00019,0.00040,0.00000,0.0001
312355220,NaN,NaN,NaN,0.0083,0.0208,0.0272,1.810,1.6785,4.2766,0.1011,0.0000,7,49.2274023,16.5748766,329.685,9,-0.157,22,9,3,0.996,0.00026,0.00055,0.00000,0.0001
312355240,NaN,NaN,NaN,0.0083,0.0208,0.0272,1.799,1.4765,4.2716,0.1082,0.0000,7,49.2274023,16.5748771,329.694,9,0.569,22,9,3,0.994,0.00022,0.00048,0.00000,0.0001
312355260,NaN,NaN,NaN,0.0083,0.0208,0.0272,1.705,1.5335,4.2640,0.1178,0.0000,7,49.2274024,16.5748776,329.701,9,0.732,22,9,3,0.992,0.00020,0.00043,0.00000,0.0001
312355280,NaN,NaN,NaN,0.0083,0.0208,0.0272,1.640,1.6227,4.2582,0.1213,0.0000,7,49.2274024,16.5748780,329.712,9,0.500,22,9,3,0.995,0.00018,0.00039,0.00000,0.0001
312355300,NaN,NaN,NaN,0.0083,0.0208,0.0272,1.651,1.5571,4.2545,0.1256,0.0000,7,49.2274024,16.5748785,329.722,9,0.260,22,9,3,0.994,0.00018,0.00038,0.00000,0.0001
312355320,NaN,NaN,NaN,0.0083,0.0208,0.0272,1.738,1.7071,4.2542,0.1264,0.0000,7,49.2274023,16.5748790,329.731,9,0.018,22,9,3,0.992,0.00020,0.00043,0.00000,0.0001
312355340,NaN,NaN,NaN,0.0083,0.0208,0.0272,1.701,1.6400,4.2495,0.1287,0.0000,7,49.2274023,16.5748795,329.752,9,0.334,22,9,3,0.991,0.00023,0.00050,0.00000,0.0001
312355360,NaN,NaN,NaN,0.0083,0.0208,0.0272,1.652,1.6944,4.2397,0.1318,0.0000,7,49.2274023,16.5748799,329.754,9,0.113,22,9,3,0.991,0.00020,0.00044,0.00000,0.0001
312355380,NaN,NaN,NaN,0.0083,0.0208,0.0272,1.831,1.3843,4.2313,0.1404,0.0000,7,49.2274023,16.5748804,329.753,9,0.629,22,9,3,0.992,0.00018,0.00038,0.00000,0.0001
312355400,NaN,NaN,NaN,0.0083,0.0208,0.0272,1.658,1.5699,4.2228,0.1423,0.0000,7,49.2274023,16.5748808,329.748,9,0.167,22,9,3,0.992,0.00018,0.00038,0.00000,0.0001
312355420,NaN,NaN,NaN,0.0083,0.0208,0.0272,1.597,1.7543,4.2158,0.1392,0.0000,7,49.2274023,16.5748813,329.751,9,-0.239,22,9,3,0.997,0.00018,0.00039,0.00000,0.0001
312355440,NaN,NaN,NaN,0.0083,0.0208,0.0272,1.539,1.5092,4.2131,0.1333,0.0000,7,49.2274023,16.5748818,329.743,9,-0.599,22,9,3,0.998,0.00018,0.00040,0.00000,0.0001
312355460,NaN,NaN,NaN,0.0083,0.0208,0.0272,1.862,1.4505,4.2115,0.1264,0.0000,7,49.2274023,16.5748822,329.724,9,-0.517,22,9,3,0.996,0.00020,0.00044,0.00000,0.0001
312355480,NaN,NaN,NaN,0.0083,0.0208,0.0272,1.756,1.6350,4.2008,0.1299,0.0000,7,49.2274023,16.5748827,329.707,9,-0.480,22,9,3,0.995,0.00017,0.00038,0.00000,0.0001
312355500,NaN,NaN,NaN,0.0083,0.0208,0.0272,1.633,1.5600,4.1952,0.1279,0.0000,7,49.2274023,16.5748831,329.704,9,-0.131,22,9,3,0.997,0.00017,0.00039,0.00000,0.0001
312355520,NaN,NaN,NaN,0.0083,0.0208,0.0272,1.715,1.5186,4.1977,0.1282,0.0000,7,49.2274023,16.5748836,329.690,9,-0.712,22,9,3,0.996,0.00022,0.00049,0.00000,0.0001
312355540,NaN,NaN,NaN,0.0083,0.0208,0.0272,1.780,1.5665,4.1914,0.1227,0.0000,7,49.2274023,16.5748841,329.680,9,-0.482,22,9,3,0.992,0.00022,0.00050,0.00000,0.0001
312355560,NaN,NaN,NaN,0.0083,0.0208,0.0272,1.833,1.5913,4.1872,0.1244,0.0000,7,49.2274023,16.5748846,329.696,9,-0.308,22,9,3,0.995,0.00026,0.00060,0.00000,0.0001
312355580,NaN,NaN,NaN,0.0083,0.0208,0.0272,1.720,1.4504,4.1871,0.1278,0.0000,7,49.2274024,16.5748850,329.663,9,-0.330,22,9,3,0.993,0.00021,0.00049,0.00000,0.0001
312355600,NaN,NaN,NaN,0.0079,0.0200,0.0258,1.691,1.5411,4.1757,0.1249,0.0000,7,49.2274024,16.5748856,329.672,9,0.002,22,9,3,0.993,0.00017,0.00038,0.00000,0.0001
312355620,NaN,NaN,NaN,0.0079,0.0200,0.0258,1.644,1.4233,4.1690,0.1296,0.0000,7,49.2274024,16.5748861,329.680,9,0.283,22,9,3,0.996,0.00016,0.00038,0.00000,0.0001
312355640,NaN,NaN,NaN,0.0079,0.0200,0.0258,1.787,1.4610,4.1605,0.1297,0.0000,7,49.2274025,16.5748865,329.676,9,-0.113,22,9,3,0.995,0.00016,0.00038,0.00000,0.0001
312355660,NaN,NaN,NaN,0.0079,0.0200,0.0258,1.885,1.4803,4.1529,0.1289,0.0000,7,49.2274025,16.5748870,329.675,9,0.093,22,9,3,0.997,0.00016,0.00038,0.00000,0.0001
312355680,NaN,NaN,NaN,0.0079,0.0200,0.0258,1.853,1.3264,4.1516,0.1286,0.0000,7,49.2274025,16.5748875,329.671,9,-0.200,22,9,3,0.994,0.00016,0.00038,0.00000,0.0001
312355700,NaN,NaN,NaN,0.0079,0.0200,0.0258,1.711,1.5159,4.1411,0.1272,0.0000,7,49.2274025,16.5748880,329.672,9,0.112,22,9,3,1.000,0.00016,0.00038,0.00000,0.0001
312355720,NaN,NaN,NaN,0.0079,0.0200,0.0258,1.810,1.4029,4.1365,0.1305,0.0000,7,49.2274026,16.5748885,329.679,9,0.023,22,9,3,0.996,0.00016,0.00038,0.00000,0.0001
312355740,NaN,NaN,NaN,0.0079,0.0200,0.0258,1.661,1.4010,4.1307,0.1328,0.0000,7,49.2274026,16.5748889,329.670,9,0.189,22,9,3,0.996,0.00016,0.00040,0.00000,0.0001
312355760,NaN,NaN,NaN,0.0079,0.0200,0.0258,1.766,1.6266,4.1219,0.1377,0.0000,7,49.2274026,16.5748894,329.683,9,0.457,22,9,3,0.997,0.00016,0.00038,0.00000,0.0001
312355780,NaN,NaN,NaN,0.0079,0.0200,0.0258,1.735,1.5637,4.1200,0.1345,0.0000,7,49.2274026,16.5748899,329.689,9,0.062,22,9,3,0.996,0.00018,0.00045,0.00000,0.0001
312355800,NaN,NaN,NaN,0.0079,0.0200,0.0258,1.724,1.4964,4.1150,0.1363,0.0000,7,49.2274027,16.5748904,329.723,9,-0.083,22,9,3,0.995,0.00020,0.00049,0.00000,0.0001
312355820,NaN,NaN,NaN,0.0079,0.0200,0.0258,1.590,1.8700,4.1086,0.1377,0.0000,7,49.2274027,16.5748909,329.723,9,-0.132,22,9,3,0.999,0.00027,0.00066,0.00000,0.0002
312355840,NaN,NaN,NaN,0.0079,0.0200,0.0258,1.634,1.4771,4.1051,0.1418,0.0000,7,49.2274027,16.5748913,329.712,9,0.135,22,9,3,0.997,0.00021,0.00052,0.00000,0.0001
312355860,NaN,NaN,NaN,0.0079,0.0200,0.0258,1.608,1.3913,4.0980,0.1412,0.0000,7,49.2274027,16.5748917,329.710,9,-0.054,22,9,3,0.996,0.00020,0.00049,0.00000,0.0001
312355880,NaN,NaN,NaN,0.0079,0.0200,0.0258,1.939,1.3369,4.0892,0.1418,0.0000,7,49.2274028,16.5748922,329.712,9,0.337,22,9,3,0.993,0.00022,0.00054,0.00000,0.0002
312355900,NaN,NaN,NaN,0.0079,0.0200,0.0258,1.701,1.4765,4.0830,0.1421,0.0000,7,49.2274028,16.5748927,329.716,9,-0.131,22,9,3,0.996,0.00019,0.00048,0.00000,0.0001
312355920,NaN,NaN,NaN,0.0079,0.0200,0.0258,2.003,1.2056,4.0748,0.1442,0.0000,7,49.2274029,16.5748932,329.710,9,0.174,22,9,3,0.994,0.00018,0.00047,0.00000,0.0001
312355940,NaN,NaN,NaN,0.0079,0.0200,0.0258,1.647,1.4418,4.0623,0.1376,0.0000,7,49.2274030,16.5748936,329.702,9,-0.448,22,9,3,0.996,0.00017,0.00045,0.00000,0.0001
312355960,NaN,NaN,NaN,0.0079,0.0200,0.0258,1.443,1.5597,4.0545,0.1350,0.0000,7,49.2274030,16.5748940,329.692,9,-0.715,22,9,3,0.997,0.00014,0.00037,0.00000,0.0001
312355980,NaN,NaN,NaN,0.0079,0.0200,0.0258,1.676,1.4373,4.0500,0.1325,0.0000,7,49.2274030,16.5748945,329.685,9,-0.765,22,9,3,0.997,0.00014,0.00037,0.00000,0.0001
312356000,NaN,NaN,NaN,0.0081,0.0203,0.0266,1.720,1.4387,4.0451,0.1322,0.0000,7,49.2274031,16.5748949,329.686,9,-0.028,22,9,3,0.993,0.00015,0.00039,0.00000,0.0001
312356020,NaN,NaN,NaN,0.0081,0.0203,0.0266,1.670,1.4879,4.0408,0.1333,0.0000,7,49.2274032,16.5748954,329.685,9,-0.204,22,9,3,0.994,0.00014,0.00039,0.00000,0.0001
312356040,NaN,NaN,NaN,0.0081,0.0203,0.0266,1.500,1.6372,4.0335,0.1341,0.0000,7,49.2274032,16.5748958,329.677,9,-0.343,22,9,3,0.999,0.00014,0.00039,0.00000,0.0001
312356060,NaN,NaN,NaN,0.0081,0.0203,0.0266,1.902,1.2946,4.0274,0.1330,0.0000,7,49.2274032,16.5748964,329.673,9,-0.182,22,9,3,0.998,0.00014,0.00039,0.00000,0.0001
312356080,NaN,NaN,NaN,0.0081,0.0203,0.0266,1.725,1.5242,4.0212,0.1297,0.0000,7,49.2274033,16.5748968,329.667,9,-0.497,22,9,3,0.998,0.00014,0.00039,0.00000,0.0001
312356100,NaN,NaN,NaN,0.0081,0.0203,0.0266,1.718,1.3797,4.0173,0.1206,0.0000,7,49.2274034,16.5748973,329.666,9,-0.098,22,9,3,0.993,0.00023,0.00065,0.00000,0.0002
312356120,NaN,NaN,NaN,0.0081,0.0203,0.0266,1.946,1.2008,4.0098,0.1171,0.0000,7,49.2274034,16.5748978,329.663,9,0.022,22,9,3,0.989,0.00021,0.00059,0.00000,0.0002
312356140,NaN,NaN,NaN,0.0081,0.0203,0.0266,1.810,1.2602,3.9989,0.1153,0.0000,7,49.2274035,16.5748983,329.662,9,0.061,22,9,3,0.990,0.00018,0.00052,0.00000,0.0002
312356160,NaN,NaN,NaN,0.0081,0.0203,0.0266,1.703,1.4788,3.9846,0.1167,0.0000,7,49.2274036,16.5748987,329.665,9,-0.063,22,9,3,0.995,0.00018,0.00052,0.00000,0.0002
312356180,NaN,NaN,NaN,0.0081,0.0203,0.0266,1.878,1.2494,3.9770,0.1210,0.0000,7,49.2274037,16.5748992,329.671,9,0.172,22,9,3,0.992,0.00015,0.00045,0.00000,0.0001
312356200,NaN,NaN,NaN,0.0081,0.0203,0.0266,1.715,1.3480,3.9647,0.1265,0.0000,7,49.2274038,16.5748997,329.686,9,-0.139,22,9,3,0.989,0.00017,0.00053,0.00000,0.0002
312356220,NaN,NaN,NaN,0.0081,0.0203,0.0266,1.794,1.3521,3.9566,0.1326,0.0000,7,49.2274038,16.5749002,329.694,9,0.388,22,9,3,0.988,0.00019,0.00058,0.00000,0.0002
312356240,NaN,NaN,NaN,0.0081,0.0203,0.0266,1.726,1.3348,3.9466,0.1388,0.0000,7,49.2274039,16.5749007,329.694,9,0.408,22,9,3,0.992,0.00019,0.00057,0.00000,0.0002
312356260,NaN,NaN,NaN,0.0081,0.0203,0.0266,1.860,1.1249,3.9412,0.1495,0.0000,7,49.2274041,16.5749011,329.703,9,0.632,22,9,3,0.989,0.00018,0.00053,0.00000,0.0002
312356280,NaN,NaN,NaN,0.0081,0.0203,0.0266,1.714,1.2811,3.9341,0.1544,0.0000,7,49.2274042,16.5749016,329.714,9,0.598,22,9,3,0.988,0.00016,0.00048,0.00000,0.0002
312356300,NaN,NaN,NaN,0.0081,0.0203,0.0266,1.727,1.2851,3.9290,0.1631,0.0000,7,49.2274042,16.5749021,329.704,9,0.095,22,9,3,0.984,0.00015,0.00045,0.00000,0.0001
312356320,NaN,NaN,NaN,0.0081,0.0203,0.0266,1.631,1.3832,3.9209,0.1668,0.0000,7,49.2274044,16.5749025,329.726,9,0.201,22,9,3,0.987,0.00017,0.00052,0.00000,0.0002
312356340,NaN,NaN,NaN,0.0081,0.0203,0.0266,1.523,1.2457,3.9158,0.1674,0.0000,7,49.2274045,16.5749029,329.717,9,-0.257,22,9,3,0.991,0.00017,0.00054,0.00000,0.0002
312356360,NaN,NaN,NaN,0.0081,0.0203,0.0266,1.762,1.1246,3.9089,0.1620,0.0000,7,49.2274046,16.5749033,329.715,9,-0.002,22,9,3,0.992,0.00016,0.00051,0.00000,0.0002
312356380,NaN,NaN,NaN,0.0081,0.0203,0.0266,1.634,1.4904,3.8971,0.1611,0.0000,7,49.2274048,16.5749038,329.711,9,-0.308,22,9,3,0.993,0.00018,0.00057,0.00000,0.0002
312356400,NaN,NaN,NaN,0.0081,0.0203,0.0266,1.749,1.2354,3.8897,0.1654,0.0000,7,49.2274048,16.5749042,329.717,9,0.112,22,9,3,0.991,0.00017,0.00054,0.00000,0.0002
312356420,NaN,NaN,NaN,0.0081,0.0203,0.0266,2.081,0.9282,3.8837,0.1698,0.0000,7,49.2274050,16.5749046,329.719,9,0.304,22,9,3,0.989,0.00014,0.00045,0.00000,0.0002
312356440,NaN,NaN,NaN,0.0081,0.0203,0.0266,1.881,0.9450,3.8833,0.1657,0.0000,7,49.2274052,16.5749051,329.694,9,-0.732,22,9,3,0.987,0.00013,0.00042,0.00000,0.0001
